document_id,field_path,baseline_failure_class,recovered_by_spans,recovered_by_ocr,recovered_by_cells,recovered_by_union
long/real_credit_strategies_full,holdings[9].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[10].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[10].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[10].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[10].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[10].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[10].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[10].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[10].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[10].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[10].shares_or_par_thousands,INCOMPLETE_PERCEPTION,False,False,False,True
long/real_credit_strategies_full,holdings[10].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[11].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[11].parent_company,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[11].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[11].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[11].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[11].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[11].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[11].maturity_date,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[11].shares_or_par_thousands,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[11].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[12].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[12].parent_company,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[12].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[12].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[12].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[12].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[12].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[12].maturity_date,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[12].shares_or_par_thousands,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[12].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[13].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[13].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[13].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[13].tranche_class,INCOMPLETE_PERCEPTION,False,False,False,True
long/real_credit_strategies_full,holdings[13].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[13].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[13].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[13].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[13].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[13].shares_or_par_thousands,INCOMPLETE_PERCEPTION,False,False,False,True
long/real_credit_strategies_full,holdings[13].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[14].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[14].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[14].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[14].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[14].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[14].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[14].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[14].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[14].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[14].shares_or_par_thousands,INCOMPLETE_PERCEPTION,False,False,False,True
long/real_credit_strategies_full,holdings[14].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[15].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[15].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[15].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[15].tranche_class,INCOMPLETE_PERCEPTION,False,False,False,True
long/real_credit_strategies_full,holdings[15].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[15].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[15].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[15].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[15].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[15].shares_or_par_thousands,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[15].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[16].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[16].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[16].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[16].tranche_class,INCOMPLETE_PERCEPTION,False,False,False,True
long/real_credit_strategies_full,holdings[16].reference_rate,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[16].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[16].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[16].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[16].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[16].shares_or_par_thousands,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[16].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[17].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[17].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[17].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[17].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[17].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[17].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[17].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[17].footnotes[0],COORDINATE_DRIFT,False,False,False,False
long/real_credit_strategies_full,holdings[17].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[17].shares_or_par_thousands,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[17].value_usd,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[18].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[18].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[18].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[18].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[18].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[18].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[18].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[18].footnotes[0],COORDINATE_DRIFT,False,False,False,False
long/real_credit_strategies_full,holdings[18].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[18].shares_or_par_thousands,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[18].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[19].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[19].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[19].series,INCOMPLETE_PERCEPTION,False,False,False,True
long/real_credit_strategies_full,holdings[19].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[19].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[19].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[19].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[19].footnotes[0],COORDINATE_DRIFT,False,False,False,False
long/real_credit_strategies_full,holdings[19].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[19].shares_or_par_thousands,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[19].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[20].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[20].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[20].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[20].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[20].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[20].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[20].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[20].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[20].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[20].shares_or_par_thousands,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[20].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[21].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[21].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[21].series,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[21].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[21].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[21].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[21].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[21].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[21].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[21].shares_or_par_thousands,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[21].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[22].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[22].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[22].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[22].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[22].reference_rate,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[22].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[22].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[22].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[22].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[22].shares_or_par_thousands,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[22].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[23].security_name,INCOMPLETE_PERCEPTION,False,False,False,True
long/real_credit_strategies_full,holdings[23].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[23].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[23].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[23].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[23].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[23].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[23].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[23].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[23].shares_or_par_thousands,INCOMPLETE_PERCEPTION,False,False,False,True
long/real_credit_strategies_full,holdings[23].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[24].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[24].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[24].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[24].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[24].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[24].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[24].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[24].par_currency,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[24].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[24].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[25].security_name,COORDINATE_DRIFT,False,False,False,False
long/real_credit_strategies_full,holdings[25].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[25].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[25].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[25].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[25].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[26].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[26].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[26].reference_rate,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[26].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[26].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[26].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[27].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[27].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[27].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[27].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[27].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[27].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[27].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[27].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[27].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[28].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[28].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[28].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[28].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[28].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[28].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[28].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[28].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[28].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[29].security_name,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[29].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[29].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[29].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[29].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[29].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[29].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[29].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[29].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[30].security_name,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[30].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[30].series,RETRIEVAL_NO_CANDIDATE,False,False,False,False
long/real_credit_strategies_full,holdings[30].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[30].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[30].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[30].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[30].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[30].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[31].security_name,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[31].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[31].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[31].tranche_class,INCOMPLETE_PERCEPTION,False,False,False,True
long/real_credit_strategies_full,holdings[31].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[31].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[31].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[31].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[31].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[32].security_name,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[32].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[32].series,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[32].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[32].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[32].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[32].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[32].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[32].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[33].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[33].parent_company,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[33].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[33].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[33].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[33].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[33].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[33].maturity_date,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[34].parent_company,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[34].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[35].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[35].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[35].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[35].tranche_class,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[35].reference_rate,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[35].coupon_percent,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[35].maturity_date,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[35].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[35].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[36].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[36].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[36].series,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[36].footnotes[0],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[36].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[37].security_name,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[37].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[37].industry,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[37].footnotes[0],COORDINATE_DRIFT,False,False,False,False
long/real_credit_strategies_full,holdings[37].footnotes[1],COORDINATE_DRIFT,False,False,False,False
long/real_credit_strategies_full,holdings[37].footnotes[2],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[37].shares_or_par_thousands,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[37].value_usd,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[38].security_name,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[38].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[38].industry,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[38].footnotes[0],COORDINATE_DRIFT,False,False,False,False
long/real_credit_strategies_full,holdings[38].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[38].footnotes[2],COORDINATE_DRIFT,False,False,False,False
long/real_credit_strategies_full,holdings[38].shares_or_par_thousands,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[38].value_usd,INCOMPLETE_PERCEPTION,False,False,False,False
long/real_credit_strategies_full,holdings[39].security_name,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[39].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[39].industry,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[39].footnotes[0],ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[39].shares_or_par_thousands,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[39].value_usd,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[40].security_name,ASSOCIATION_RANK_MISS,False,False,False,True
long/real_credit_strategies_full,holdings[40].asset_class,ASSOCIATION_RANK_MISS,True,False,True,True
long/real_credit_strategies_full,holdings[40].industry,ASSOCIATION_RANK_MISS,True,False,False,True
long/real_credit_strategies_full,holdings[40].footnotes[0],COORDINATE_DRIFT,False,False,False,False
long/real_credit_strategies_full,holdings[40].footnotes[1],INCOMPLETE_PERCEPTION,False,False,False,False
